iter	MAPE	RMSE	MAE
1122	0.007220569103	0.1380168158	0.1016944167
1123	0.007219828926	0.1379888115	0.1016840433
1124	0.007217042366	0.1379449923	0.1016447541
1125	0.0072161162	0.1379218876	0.1016309123
1126	0.00721531642	0.137903033	0.1016197937
1127	0.007215188607	0.13790156	0.1016179448
1128	0.007213155158	0.1378579982	0.1015901447
1129	0.007212258694	0.1378397176	0.101577864
1130	0.007208664853	0.1377708069	0.1015274654
1131	0.007208610525	0.1377698393	0.1015266188
1132	0.007205652377	0.1377180063	0.1014844053
1133	0.007204519787	0.1376972472	0.1014691069
1134	0.007202092486	0.1376590795	0.1014352758
1135	0.00720099553	0.1376342841	0.1014187456
1136	0.007198563336	0.1375928243	0.1013848446
1137	0.0071971089	0.1375572372	0.1013650188
1138	0.007194315375	0.1375075053	0.1013250636
1139	0.007192431708	0.1374649706	0.1012966129
1140	0.007192029688	0.1374601738	0.1012912657
1141	0.007190714152	0.1374288821	0.1012718764
1142	0.007189086651	0.1373897019	0.1012486428
1143	0.007188725008	0.1373806266	0.1012435428
1144	0.007187133921	0.13734047	0.101222256
1145	0.007185924784	0.1373108206	0.1012041982
1146	0.007184655783	0.1372801635	0.1011872388
1147	0.007182962324	0.1372374268	0.1011632048
1148	0.007182325094	0.1372115833	0.1011536744
1149	0.007180427398	0.1371832335	0.1011274343
1150	0.00717949774	0.1371589865	0.1011134033
1151	0.007177366069	0.1371194611	0.1010836531
1152	0.007176065351	0.1370912815	0.1010657648
1153	0.00717396069	0.1370422191	0.1010365747
1154	0.007172083085	0.1370099943	0.1010098735
1155	0.007168789369	0.1369588519	0.1009624631
1156	0.007167841648	0.1369268134	0.1009491314
1157	0.00716634995	0.1368882794	0.1009272998
1158	0.007164708055	0.1368598758	0.1009023049
1159	0.007163512015	0.136831029	0.1008841333
1160	0.007162172585	0.1367994205	0.1008657043
1161	0.007161372997	0.1367734277	0.100854069
1162	0.00715866827	0.1367271596	0.1008158456
1163	0.007157609759	0.1367074741	0.1008009797
1164	0.007154982603	0.1366534851	0.1007620555
1165	0.007154850854	0.1366515777	0.1007600738
1166	0.007151007825	0.1365981267	0.1007052534
1167	0.007149123054	0.1365513194	0.1006787878
1168	0.007148915155	0.1365483753	0.1006759494
1169	0.007147644497	0.136516746	0.10065749
1170	0.007145622989	0.1364722369	0.1006272866
1171	0.007144395686	0.1364415816	0.100609459
1172	0.007141704292	0.1363972387	0.1005714573
1173	0.007140323562	0.1363627095	0.1005501894
1174	0.007139034239	0.136325507	0.1005314558
1175	0.007136717789	0.1362828065	0.1004990172
1176	0.007135859371	0.1362622732	0.1004856889
1177	0.007135085288	0.1362422718	0.1004737338
1178	0.007134652381	0.1362336713	0.1004670438
1179	0.007134316811	0.1362186662	0.1004619122
1180	0.007133550819	0.1362010714	0.1004512574
1181	0.007132179767	0.1361722489	0.1004325487
1182	0.007131259639	0.1361541871	0.1004185596
1183	0.00712975411	0.1361172065	0.1003974143
1184	0.007128564088	0.1360942888	0.1003808071
1185	0.007126198772	0.1360527817	0.1003476052
1186	0.007124900523	0.1360189357	0.1003296646
1187	0.007123435783	0.13598374	0.1003095416
1188	0.007121120281	0.1359345365	0.1002773248
1189	0.007118429646	0.1358958071	0.1002397314
1190	0.007118309458	0.1358945077	0.1002379932
1191	0.007118182401	0.1358929193	0.10023618
1192	0.00711701791	0.1358622279	0.1002189283
1193	0.007115123087	0.135835644	0.1001913198
1194	0.007113030359	0.1357913076	0.1001614998
1195	0.007111248481	0.1357575718	0.1001342242
1196	0.007109573995	0.1357235741	0.1001118579
1197	0.007108350781	0.1356979229	0.100095035
1198	0.007106768461	0.135668282	0.1000709026
1199	0.007105521665	0.1356243471	0.1000533184
1200	0.007101993359	0.1355706404	0.1000038354
1201	0.007100876344	0.1355522701	0.09998854702
1202	0.00709908336	0.1355189335	0.09996309961
1203	0.007098264243	0.1354969482	0.09995057124
1204	0.007096867467	0.1354710272	0.09993088112
1205	0.007095691276	0.135442183	0.09991504117
1206	0.007094896372	0.1354310017	0.0999036079
1207	0.007093574206	0.1353982035	0.09988323038
1208	0.007092968358	0.1353827425	0.09987423366
1209	0.007091327177	0.1353524216	0.09985163128
1210	0.007090797201	0.1353275973	0.09984371015
1211	0.007088848366	0.13528589	0.09981660115
1212	0.007086531634	0.1352448661	0.09978423264
1213	0.007085714328	0.1352219294	0.09977307459
1214	0.007084020186	0.1351886024	0.0997494663
1215	0.007081838563	0.1351477418	0.09971802948
1216	0.007080816007	0.1351275793	0.09970402465
1217	0.007079216034	0.1350953735	0.09968154352
1218	0.007077277965	0.1350570237	0.09965276184
1219	0.007074637041	0.1350169552	0.09961419868
1220	0.007072777965	0.1349818111	0.0995862703
1221	0.007071235779	0.1349463628	0.09956312379
1222	0.007069929268	0.1349095712	0.09954471726
1223	0.007068140678	0.1348765519	0.0995177655
1224	0.007066691422	0.1348413689	0.09949691772
1225	0.007065811105	0.1348148143	0.09948482987
1226	0.007064845697	0.1347806343	0.09947121132
1227	0.007063714489	0.1347494584	0.0994555633
1228	0.00706157105	0.1347014954	0.09942384158
1229	0.007060880322	0.1346809726	0.09941439146
1230	0.007059660225	0.1346459563	0.09939665435
1231	0.007059103262	0.1346319055	0.09938870788
1232	0.007056582939	0.1345870136	0.09935259822
1233	0.007055006153	0.1345580035	0.09933088344
1234	0.007053523753	0.1345287543	0.0993104349
1235	0.007051808148	0.1345003733	0.09928676739
1236	0.007050562364	0.1344708519	0.09926749987
1237	0.007048957086	0.1344380336	0.0992435111
1238	0.007047849296	0.1344061123	0.09922767712
1239	0.007046517615	0.1343653061	0.09920911232
1240	0.007044734606	0.1343331033	0.09918448113
1241	0.007043993819	0.1343159862	0.0991736382
1242	0.007042638368	0.1342820603	0.09915566651
1243	0.007041092842	0.1342460044	0.09913426738
1244	0.007039989751	0.1342200116	0.09911833462
1245	0.007036877018	0.1341702206	0.09907369508
1246	0.007035543782	0.1341386523	0.09905557523
1247	0.007034291119	0.1341015958	0.09903850334
1248	0.007033269106	0.1340775282	0.09902439262
1249	0.007032073457	0.1340505514	0.09900623258
1250	0.007030996166	0.1340219488	0.09898989657
1251	0.007029998957	0.1339948974	0.09897500934
1252	0.007029388452	0.1339794455	0.09896691818
1253	0.007027490961	0.1339436863	0.09894021552
1254	0.007025144806	0.1339023418	0.09890789407
1255	0.007024889462	0.1338937709	0.09890427253
1256	0.007024218794	0.1338731573	0.09889408686
1257	0.007022669613	0.1338418503	0.09887093673
1258	0.007021232834	0.1338102913	0.09884994976
1259	0.007020181105	0.1337729458	0.09883533456
1260	0.00701955076	0.133757501	0.09882586697
1261	0.007017973195	0.1337137051	0.09880403527
1262	0.007016440304	0.1336712997	0.09878281591
1263	0.007014521107	0.1336361341	0.09875407499
1264	0.007013016205	0.1336041296	0.09873233095
1265	0.007011588433	0.1335683661	0.09871299894
1266	0.007010922371	0.1335466337	0.09870314318
1267	0.007008381603	0.1335012167	0.09866731112
1268	0.007006220785	0.1334291106	0.09863749214
1269	0.007004865952	0.1333903651	0.09861879718
1270	0.007003395018	0.1333631654	0.09859830496
1271	0.007002411459	0.1333490901	0.09858500415
1272	0.006999963473	0.1333090948	0.09855036499
1273	0.006998195085	0.1332676003	0.09852547606
1274	0.006997992645	0.1332608987	0.09852251021
1275	0.006996879693	0.1332296969	0.09850632684
1276	0.006996776646	0.1332285912	0.09850485828
1277	0.006996065465	0.1332104706	0.09849407572
1278	0.006995107154	0.1331810711	0.09848078024
1279	0.006993680239	0.1331577814	0.09845969112
1280	0.006992480214	0.1331324285	0.09844312751
1281	0.00699214237	0.1331189587	0.0984380237
1282	0.006990898613	0.1330872173	0.09842064866
1283	0.006989630435	0.1330612987	0.09840238953
1284	0.006988172541	0.1330330037	0.09838074826
1285	0.006986958669	0.1330115195	0.09836399637
1286	0.00698592403	0.1329823503	0.09834919391
1287	0.006984709965	0.1329554566	0.09833119686
1288	0.006983576261	0.1329265053	0.0983155416
1289	0.006980956599	0.1328832599	0.09827906299
1290	0.006979441192	0.13285357	0.09825591827
1291	0.006977813306	0.132816229	0.09823414631
1292	0.006976344095	0.1327808062	0.09821382185
1293	0.006975685852	0.1327636741	0.09820481485
1294	0.006973394062	0.1327221379	0.09817118428
1295	0.006971932534	0.1326905958	0.09815001876
1296	0.006971057943	0.1326719434	0.09813733989
1297	0.00697010411	0.1326460417	0.09812402463
1298	0.006968122585	0.1326131234	0.0980962434
1299	0.006966354519	0.1325731018	0.09807004942
1300	0.006965467496	0.1325551037	0.09805757139
1301	0.006963099872	0.1325141124	0.09802423317
1302	0.006961469923	0.1324725551	0.09800189714
1303	0.006960917531	0.1324544924	0.09799410977
1304	0.0069592791	0.132413667	0.09797169422
1305	0.00695801598	0.1323834769	0.09795402978
1306	0.006957248831	0.1323601271	0.09794379411
1307	0.006955541491	0.1323224345	0.09792046289
1308	0.006955053757	0.1323087346	0.09791339883
1309	0.006953886719	0.1322881705	0.09789729542
1310	0.006952324132	0.1322617359	0.09787591593
1311	0.006951297375	0.1322347853	0.09786160044
1312	0.006949165946	0.1322039656	0.09783152742
1313	0.006947613682	0.1321782379	0.09780924803
1314	0.006946867832	0.1321564842	0.09779857001
1315	0.006946189978	0.1321319161	0.09778866263
1316	0.006944457181	0.1320933875	0.09776459532
1317	0.006942552949	0.1320452383	0.09773857505
1318	0.006942095887	0.1320332036	0.09773199505
1319	0.0069405835	0.1319933024	0.09771105277
1320	0.006939023658	0.1319618137	0.09768911201
1321	0.00693757759	0.131923212	0.09766906241
1322	0.006936891286	0.1319052219	0.09765965529
1323	0.006936171307	0.1318764808	0.09764856923
1324	0.006935702129	0.13185552	0.09764162435
1325	0.006934397561	0.131829327	0.09762199722
1326	0.00693126517	0.1317756117	0.09757628776
1327	0.006929707074	0.1317377424	0.09755444952
1328	0.006928154097	0.1316987926	0.09753308989
1329	0.006926808715	0.1316739565	0.09751508611
1330	0.006925479003	0.131643209	0.09749514184
1331	0.00692537106	0.1316421186	0.09749357433
1332	0.006924215506	0.1316072877	0.0974775442
1333	0.006923219502	0.1315767754	0.09746322142
1334	0.006921587454	0.1315392557	0.0974389337
1335	0.006920874636	0.1315186976	0.0974287288
1336	0.006918800782	0.1314868616	0.097398981
1337	0.00691769133	0.1314597889	0.09738204756
1338	0.006915307223	0.1314147886	0.09734825274
1339	0.006913320282	0.1313798056	0.09731945345
1340	0.006911079171	0.1313436755	0.09728683628
1341	0.006909751941	0.1313108011	0.09726767814
1342	0.006908693343	0.1312870515	0.09725253696
1343	0.006906360404	0.1312473744	0.09721986608
1344	0.006905895283	0.1312413947	0.09721352922
1345	0.006904496857	0.1312023792	0.09719292408
1346	0.006902897815	0.1311720839	0.09717093697
1347	0.006901419133	0.1311434716	0.09714874574
1348	0.00690044091	0.1311116058	0.09713548135
1349	0.006898904591	0.1310824988	0.09711436146
1350	0.006898018856	0.1310698387	0.09710127519
1351	0.006896325692	0.1310429104	0.09707816779
1352	0.006895325753	0.1310226225	0.09706436673
1353	0.006894746163	0.1310059266	0.09705614689
1354	0.006893383749	0.1309793935	0.09703665653
1355	0.006892194845	0.1309585196	0.09702031941
1356	0.00689121969	0.1309393772	0.09700672502
1357	0.006890333395	0.1309128816	0.09699439624
1358	0.00688967829	0.1308900839	0.09698480909
1359	0.006889226241	0.1308843808	0.09697865002
1360	0.006889122022	0.1308833625	0.09697713469
1361	0.006888293211	0.1308674661	0.09696546117
1362	0.006886852893	0.1308338378	0.09694378034
1363	0.006886622181	0.1308235412	0.09694052828
1364	0.006885532324	0.1308017294	0.09692448169
1365	0.006884634405	0.1307784371	0.09691227388
1366	0.006884128993	0.1307627482	0.09690428409
1367	0.006883315701	0.1307473778	0.09689282648
1368	0.006881471231	0.1307102269	0.09686687867
1369	0.006880033392	0.1306826091	0.09684736561
1370	0.00687824465	0.1306498318	0.09682222767
1371	0.006876926122	0.1306201512	0.09680260516
1372	0.006876144996	0.1305908642	0.09679166463
1373	0.006874466519	0.1305580915	0.09676708239
1374	0.006873377949	0.1305317467	0.09675045601
1375	0.006870750655	0.1304840153	0.09671290671
1376	0.006868967668	0.1304585224	0.09668805977
1377	0.00686794403	0.1304358318	0.09667342193
1378	0.006866717553	0.1304035763	0.09665531679
1379	0.00686615639	0.1303831973	0.09664705703
1380	0.006864496395	0.1303541761	0.09662415183
1381	0.006863314802	0.1303341098	0.09660705643
1382	0.00686271276	0.130317076	0.09659885305
1383	0.006861975607	0.1302978706	0.09658892439
1384	0.006860909384	0.1302677661	0.09657399235
1385	0.006860491665	0.1302545804	0.09656809657
1386	0.006859610287	0.1302325765	0.09655611677
1387	0.006858495355	0.1302051683	0.09653995949
1388	0.006856900596	0.1301837122	0.09651795925
1389	0.006854989631	0.1301499316	0.09649118626
1390	0.00685408573	0.1301382128	0.09647898494
1391	0.006853626072	0.1301279364	0.09647202556
1392	0.006851705268	0.1300991563	0.0964450601
1393	0.006851607764	0.1300957214	0.0964436128
1394	0.006849952806	0.1300599552	0.09642001455
1395	0.006848823432	0.1300340572	0.09640261946
1396	0.006846455464	0.1299908846	0.09636984706
1397	0.006844185785	0.1299531991	0.09633809914
1398	0.006843775923	0.1299422346	0.09633176152
1399	0.006842565452	0.1299113998	0.0963146356
1400	0.006841122575	0.1298841683	0.09629288514
1401	0.006840430366	0.129863321	0.09628292237
1402	0.006840263871	0.129861789	0.09628059309
1403	0.00683954267	0.1298424424	0.09627072211
1404	0.006838717356	0.1298225226	0.09625915734
1405	0.006837923088	0.129797174	0.09624719776
1406	0.006835439526	0.1297596585	0.09621243404
1407	0.006833321613	0.1297264347	0.09618289259
1408	0.006832438121	0.129704932	0.09617044907
1409	0.006831455231	0.1296883051	0.09615684089
1410	0.006831371479	0.129687372	0.09615560057
1411	0.006830785212	0.1296703557	0.09614754598
1412	0.00682926646	0.129636043	0.09612683971
1413	0.006828698279	0.1296201268	0.09611870845
1414	0.006828615775	0.1296192158	0.09611748537
1415	0.006827365276	0.1295966457	0.09609825213
1416	0.006825640589	0.1295682892	0.09607275714
1417	0.006822549378	0.1295139859	0.09602720888
1418	0.006821832224	0.1294956399	0.09601732711
1419	0.006820759272	0.1294665955	0.09600248241
1420	0.006820047925	0.1294466634	0.09599160424
1421	0.006819131812	0.1294159703	0.09597892545
1422	0.00681881817	0.1294054278	0.09597446443
1423	0.006817102156	0.1293730942	0.0959503804
1424	0.006816260346	0.1293476021	0.09593783458
1425	0.006814613104	0.1293199265	0.09591580026
1426	0.006812873005	0.1292923452	0.09589098319
1427	0.006811995242	0.1292741875	0.09587806517
1428	0.006810939957	0.1292511214	0.09586272482
1429	0.006810339157	0.1292399896	0.0958538281
1430	0.006809460058	0.1292179273	0.09584177819
1431	0.006807979306	0.1291851105	0.09582158503
1432	0.006807595971	0.1291749453	0.09581565361
1433	0.006806137893	0.1291403858	0.09579596992
1434	0.006804950079	0.1291174221	0.0957800988
1435	0.006803068879	0.1290930247	0.09575258001
1436	0.006802789242	0.129085283	0.09574863545
1437	0.006800651917	0.1290527269	0.09571865838
1438	0.006799506349	0.1290324234	0.09570247003
1439	0.006799393436	0.1290311269	0.09570079444
1440	0.006797844735	0.128997742	0.09567893246
1441	0.006795768778	0.1289677329	0.09565095043
1442	0.006794524205	0.1289347027	0.0956339778
1443	0.006793523847	0.1289094548	0.09561906348
1444	0.006793008265	0.1288873687	0.09561209962
1445	0.006792014731	0.1288693132	0.09559747722
1446	0.006790438972	0.1288282473	0.09557511881
1447	0.006789327643	0.1288023002	0.09556007714
1448	0.00678925294	0.1288011977	0.09555896061
1449	0.006789209912	0.1288005413	0.09555831119
1450	0.006789076659	0.1287992637	0.09555644345
1451	0.006788400474	0.1287843835	0.09554622607
1452	0.006787018369	0.1287507598	0.09552721109
1453	0.006786940721	0.1287499402	0.09552606056
1454	0.006785390605	0.1287178358	0.09550384698
1455	0.006783982202	0.1286907053	0.09548360651
1456	0.006783285033	0.1286666069	0.09547415129
1457	0.006782972504	0.1286616114	0.09546968811
1458	0.006781640489	0.1286359228	0.09544952534
1459	0.006780132335	0.1286104036	0.09542874457
1460	0.006779582047	0.1285949099	0.09542125293
1461	0.006778232022	0.128573011	0.09540273159
1462	0.006776746002	0.1285436822	0.09538218894
1463	0.006775469603	0.1285190698	0.09536335147
1464	0.006773976812	0.1284941451	0.09534250743
1465	0.006773164619	0.1284733068	0.09533166225
1466	0.006772631134	0.1284531062	0.0953245172
1467	0.006771623834	0.1284176917	0.09531026598
1468	0.00677071315	0.1284021512	0.09529791465
1469	0.00676912743	0.1283746571	0.09527683464
1470	0.006767693123	0.1283481962	0.09525713137
1471	0.006765800655	0.128319037	0.09523072702
1472	0.006765178702	0.1283055396	0.09522147906
1473	0.006763769665	0.1282744052	0.09520224484
1474	0.006761526572	0.1282345351	0.09517073576
1475	0.006759961733	0.1282054381	0.09514884236
1476	0.006759452299	0.1281930955	0.09514199507
1477	0.006758288434	0.1281695559	0.0951258043
1478	0.006756619549	0.1281348046	0.09510291313
1479	0.00675562724	0.1281097636	0.09508773826
1480	0.006753840286	0.1280818518	0.09506295437
1481	0.006752938762	0.1280582945	0.09504970176
1482	0.006752023724	0.1280364643	0.0950358305
1483	0.006750676391	0.1280104043	0.09501716651
1484	0.006749553215	0.1279879287	0.09500161015
1485	0.006748381927	0.1279619563	0.0949858315
1486	0.006745709047	0.127920649	0.09494703772
1487	0.006744599044	0.1278862012	0.09493171652
1488	0.006743393682	0.1278597721	0.0949146194
1489	0.006741940408	0.1278269409	0.09489374568
1490	0.006741606148	0.1278169712	0.09488895762
1491	0.00673946314	0.127763326	0.09485796284
1492	0.006737671719	0.1277288329	0.09483399519
1493	0.006737097559	0.1277208856	0.09482600989
1494	0.006736865355	0.1277164859	0.09482269354
1495	0.006735827922	0.1276995837	0.09480777896
1496	0.006734459818	0.1276754996	0.09478961994
1497	0.006733936861	0.1276627314	0.09478227741
1498	0.006733068777	0.1276363204	0.09477012266
1499	0.006731385386	0.1276019519	0.09474637894
1500	0.006730049332	0.1275785592	0.09472798636
1501	0.006729280112	0.1275566584	0.09471721729
1502	0.006727830615	0.1275277204	0.09469732079
1503	0.006726179925	0.1274936758	0.09467293302
1504	0.006724928767	0.1274669844	0.09465549775
1505	0.006723346516	0.1274339788	0.09463206944
1506	0.006722121836	0.1274044027	0.09461539635
1507	0.006721529952	0.1273874387	0.0946063229
1508	0.006721036825	0.1273729023	0.09459934365
1509	0.006720191994	0.1273549401	0.09458803393
1510	0.006719109359	0.1273337185	0.09457304166
1511	0.006717763139	0.1273123524	0.09455355397
1512	0.006716847593	0.12729282	0.09454127749
1513	0.006716060157	0.1272748867	0.09453077247
1514	0.006714515724	0.1272432294	0.09450974451
1515	0.006714282836	0.1272344245	0.09450620589
1516	0.006712652111	0.1272086319	0.09448299606
1517	0.006711692932	0.1271859132	0.09446963957
1518	0.00671021234	0.1271586021	0.09444891704
1519	0.006709175681	0.1271277974	0.09443328452
1520	0.006707891394	0.1271014033	0.09441410499
1521	0.006706644215	0.1270742433	0.09439647194
1522	0.006706362307	0.1270704654	0.09439260226
1523	0.00670523944	0.1270461353	0.09437657625
1524	0.006704319348	0.1270303226	0.09436389478
1525	0.00670322928	0.1270015681	0.09434719364
1526	0.00670267456	0.1269873537	0.09433965238
1527	0.006701314597	0.1269616362	0.09432092764
1528	0.006699691195	0.1269247573	0.09429669632
1529	0.006699617742	0.126924027	0.0942956069
1530	0.006698324559	0.1268951783	0.09427793716
1531	0.006698252326	0.1268944555	0.09427686364
1532	0.006697205105	0.1268757016	0.09426091178
1533	0.006696308368	0.126855382	0.09424834233
1534	0.006695435398	0.126835003	0.09423509443
1535	0.006692686486	0.1267837192	0.09419674907
1536	0.00669211383	0.1267619434	0.0941879984
1537	0.006691534489	0.1267505193	0.09418021938
1538	0.006689980101	0.1267235903	0.0941595531
1539	0.006689679186	0.1267189544	0.09415526269
1540	0.006688519196	0.1266941624	0.09413787904
1541	0.00668737401	0.1266745939	0.09412203202
1542	0.006686028715	0.1266477696	0.09410382113
1543	0.006683991536	0.1266179537	0.09407444794
1544	0.006681673553	0.1265802083	0.09404144346
1545	0.00667936182	0.1265395056	0.0940083373
1546	0.006678097598	0.1265062225	0.09399078895
1547	0.006675790068	0.1264639183	0.09395697746
1548	0.006675017159	0.1264484033	0.09394526583
1549	0.006673237764	0.1264170399	0.09392138118
1550	0.006672754465	0.1264038793	0.09391456968
1551	0.006670942948	0.1263652092	0.09388769579
1552	0.006670163377	0.1263464894	0.09387662992
1553	0.006669265209	0.1263286121	0.09386274785
1554	0.006668395564	0.1262993242	0.09385067239
1555	0.006666227692	0.1262470235	0.09381953037
1556	0.006665633186	0.1262283144	0.09381089872
1557	0.006664082169	0.126195718	0.0937898753
1558	0.006662671146	0.1261575528	0.09377078147
1559	0.00666222626	0.1261489714	0.09376473447
1560	0.006661004088	0.1261202978	0.09374664295
1561	0.006660560309	0.1261113481	0.09374023745
1562	0.006660010157	0.1260963697	0.09373268741
1563	0.006659126766	0.1260724234	0.09372030052
1564	0.006658273402	0.1260546705	0.09370745844
1565	0.006658061675	0.1260490027	0.09370441153
1566	0.006657314712	0.1260371168	0.09369437797
1567	0.006657163004	0.1260317239	0.09369217161
1568	0.006656128161	0.1260120225	0.09367783915
1569	0.006655663018	0.1260009507	0.09367120589
1570	0.006655581468	0.1260001082	0.09367000132
1571	0.006653202637	0.1259637618	0.09363554462
1572	0.006651587465	0.1259323821	0.09361365689
1573	0.006650725967	0.1259121674	0.09360196137
1574	0.006650189515	0.1258989545	0.09359404224
1575	0.006649787918	0.1258908018	0.09358825028
1576	0.006647679162	0.1258528023	0.09355787688
1577	0.006647295904	0.125843868	0.09355222066
1578	0.00664720909	0.1258427092	0.09355096419
1579	0.006646577029	0.1258299409	0.09354201755
1580	0.006645402245	0.1258108023	0.09352486504
1581	0.006643570829	0.1257820375	0.09349856606
1582	0.006642638461	0.1257655974	0.09348596918
1583	0.006641562422	0.1257455019	0.09347043612
1584	0.006640471511	0.1257266789	0.09345394617
1585	0.006639496578	0.125710755	0.09344054881
1586	0.006637693184	0.1256642141	0.09341468101
1587	0.00663647372	0.1256396418	0.09339795577
1588	0.006634406815	0.1256079568	0.09337011131
1589	0.006633825531	0.1255900652	0.09336206254
1590	0.006633170798	0.125577102	0.09335284387
1591	0.006632936278	0.1255686994	0.09334929768
1592	0.006631204716	0.1255389446	0.09332415739
1593	0.00662989046	0.125514639	0.09330608606
1594	0.006629437903	0.125502811	0.09329969546
1595	0.006628390385	0.1254814839	0.09328397419
1596	0.006627455714	0.1254580337	0.09327071568
1597	0.006626484073	0.1254391139	0.09325730099
1598	0.006625533455	0.1254155345	0.09324399728
1599	0.00662482015	0.1253928214	0.09323332998
1600	0.006623500965	0.1253720235	0.09321463752
1601	0.006621821677	0.1253434827	0.09319022948
1602	0.006620812309	0.1253284742	0.09317657013
1603	0.006620042784	0.1253101196	0.09316491092
1604	0.006619246044	0.1252877398	0.09315373697
1605	0.006618377737	0.1252638039	0.09314164674
1606	0.006616617889	0.1252351927	0.09311701049
1607	0.006616021873	0.1252251579	0.09310890115
1608	0.006614819291	0.1251988396	0.09309241339
1609	0.006613806527	0.1251719447	0.09307873509
1610	0.006613584455	0.1251669605	0.09307535275
1611	0.006612511062	0.1251458437	0.09306028489
1612	0.006611215592	0.1251200656	0.09304226082
1613	0.006610956553	0.1251123914	0.09303842681
1614	0.006609994578	0.1250883893	0.09302488738
1615	0.006609924646	0.1250859814	0.09302382417
1616	0.006609647626	0.12507465	0.09301943617
1617	0.006609112526	0.1250628793	0.09301162186
1618	0.006607952696	0.1250462851	0.09299572513
1619	0.006607029864	0.1250180184	0.09298184881
1620	0.006606205517	0.1250008253	0.0929707948
1621	0.006605059504	0.1249779757	0.0929549132
1622	0.006604317376	0.1249530042	0.09294455851
1623	0.006602346995	0.124917506	0.09291579763
1624	0.006601483412	0.124900583	0.09290286344
1625	0.006600384166	0.1248717885	0.0928879359
1626	0.006598577216	0.1248311936	0.09286280426
1627	0.006597144412	0.1247972748	0.09284253196
1628	0.006596335517	0.1247751139	0.09283083798
1629	0.006595687048	0.1247587574	0.092822007
1630	0.006595561468	0.1247549741	0.09282023378
1631	0.006594847505	0.1247418998	0.09281068237
1632	0.006593359548	0.1247147544	0.09279069766
1633	0.00659323163	0.1247108846	0.09278884672
1634	0.006592136741	0.124682584	0.09277242861
1635	0.00659082932	0.1246600414	0.09275417344
1636	0.006589886821	0.1246312394	0.09274117877
1637	0.006588472993	0.1246120808	0.09272202662
1638	0.006588054733	0.1246004557	0.09271574795
1639	0.006587639823	0.124590447	0.09270949339
1640	0.006586914904	0.1245759069	0.09269938278
1641	0.006585262979	0.1245336898	0.09267589112
1642	0.006584311146	0.1245121302	0.09266252749
1643	0.006583158767	0.1244873953	0.09264631118
1644	0.006582767601	0.1244792533	0.09264100978
1645	0.006582056392	0.1244645957	0.09263118532
1646	0.006581174017	0.1244491374	0.09261771603
1647	0.006580247164	0.1244273646	0.0926046647
1648	0.006579916779	0.1244176695	0.09259989448
1649	0.006578197299	0.1243864804	0.09257430434
1650	0.006577809495	0.1243823963	0.09256901384
1651	0.006576453057	0.1243491988	0.09255003518
1652	0.006575699879	0.1243333226	0.09253943093
1653	0.006575671206	0.1243329152	0.09253898784
1654	0.006574762189	0.1243126978	0.09252622827
1655	0.006573629316	0.1242837409	0.09251088443
1656	0.00657301492	0.1242687155	0.09250248175
1657	0.006572350523	0.1242510809	0.09249289004
1658	0.006571802074	0.1242357612	0.09248548908
1659	0.00657053165	0.1242136719	0.09246824559
1660	0.006570497744	0.1242132789	0.09246773986
1661	0.006569322182	0.1241835124	0.09245025307
1662	0.006566340735	0.1241327871	0.09240742977
1663	0.006564730195	0.1241061156	0.0923845148
1664	0.006562704969	0.1240698447	0.09235417514
1665	0.006561732474	0.1240461104	0.0923407787
1666	0.006561365681	0.1240366612	0.09233548236
1667	0.006559740786	0.1240129701	0.09231271623
1668	0.006559127552	0.1239977618	0.09230438385
1669	0.006557584893	0.1239597731	0.09228338851
1670	0.006556494895	0.1239402141	0.09226862728
1671	0.006555916781	0.1239293679	0.09225987708
1672	0.00655519903	0.1239168136	0.09225009694
1673	0.006554522048	0.1238957481	0.09223991833
1674	0.006553368419	0.1238721129	0.09222431115
1675	0.006552219406	0.1238502482	0.09220798954
1676	0.006551233331	0.1238266361	0.09219286147
1677	0.006550260405	0.1238028843	0.09217837934
1678	0.006549422827	0.1237799607	0.09216663838
1679	0.006548512048	0.1237623961	0.09215389982
1680	0.006546898931	0.123734331	0.09213130525
1681	0.006546282718	0.1237195713	0.09212185285
1682	0.006544986566	0.1236863827	0.09210424654
1683	0.006544369055	0.1236736399	0.09209591558
1684	0.006544064959	0.1236637663	0.09209144961
1685	0.006543906508	0.1236619972	0.09208927778
1686	0.006542946484	0.1236430557	0.09207610643
1687	0.006541552745	0.1236207011	0.09205663746
1688	0.006540620676	0.1236069576	0.09204388179
1689	0.0065391698	0.123580183	0.0920238456
1690	0.00653825654	0.1235543797	0.09201110026
1691	0.006537010221	0.123527469	0.09199388446
1692	0.006535761432	0.1235023216	0.09197656763
1693	0.006534648232	0.1234748566	0.09195987294
1694	0.006533329387	0.1234475723	0.09194170828
1695	0.006532047403	0.1234288512	0.091924088
1696	0.006531891506	0.1234250112	0.09192189198
1697	0.006531077956	0.123406988	0.09191057163
1698	0.006529666171	0.1233837984	0.09189096806
1699	0.006528086992	0.1233558193	0.09186801022
1700	0.006527417411	0.1233368053	0.09185798129
1701	0.006525737585	0.1233030348	0.09183503211
1702	0.00652448622	0.1232810492	0.09181624597
1703	0.00652284406	0.1232382805	0.09179272741
1704	0.006521800341	0.1232179285	0.09177817815
1705	0.006521293149	0.1232065672	0.09177129649
1706	0.006520706518	0.1231880314	0.09176296768
